"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
Test reset button restores previous values.

Scenario:
    Given I am on the Leave Period configuration page
    And I have configured a leave period
    When I change the start month and date
    And I click the Reset button
    Then the values should return to the previous state

This verifies that users can discard changes before saving.
","728","test_reset_functionality[chromium]","tests","Wed Oct 29 00:32:06 UTC 2025","passed","Wed Oct 29 00:32:07 UTC 2025","TestLeavePeriodEdgeCases","test_leave_period","",""
"
Verify error message is displayed when login fails with invalid credentials.

Scenario:
    Given: User is on the login page
    When: User enters invalid username and password
    And: User clicks the login button
    Then: Error message should be visible
    And: Error message should contain ""Invalid credentials""

Args:
    login_page: LoginPage instance
","0","test_invalid_login[firefox]","tests","Wed Oct 29 00:29:45 UTC 2025","broken","Wed Oct 29 00:29:45 UTC 2025","","test_login","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","217","test_all_months_end_date_calculation[webkit-February-January]","tests","Wed Oct 29 00:33:17 UTC 2025","passed","Wed Oct 29 00:33:17 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test navigation works after page interactions.

Verifies that performing actions on a page doesn't break
subsequent navigation.
","3769","test_navigation_after_page_interaction[chromium]","tests","Wed Oct 29 00:31:12 UTC 2025","passed","Wed Oct 29 00:31:16 UTC 2025","TestNavigationPerformance","test_cross_module_navigation","",""
"
Verify all critical login page elements are visible on page load.

Scenario:
    Given: User is on the login page
    When: Page finishes loading
    Then: Username field should be visible
    And: Password field should be visible
    And: Login button should be visible
    And: Login logo should be visible

Args:
    login_page: LoginPage instance
","0","test_login_page_elements_visible[firefox]","tests","Wed Oct 29 00:29:45 UTC 2025","broken","Wed Oct 29 00:29:45 UTC 2025","","test_login","",""
"
Test navigating from Leave to Dashboard and back.

Verifies that returning to Leave module after visiting Dashboard
works correctly.
","0","test_leave_to_dashboard_and_back[firefox]","tests","Wed Oct 29 00:29:43 UTC 2025","broken","Wed Oct 29 00:29:43 UTC 2025","TestRoundTripNavigation","test_cross_module_navigation","",""
"
Verify error message is displayed when login fails with invalid credentials.

Scenario:
    Given: User is on the login page
    When: User enters invalid username and password
    And: User clicks the login button
    Then: Error message should be visible
    And: Error message should contain ""Invalid credentials""

Args:
    login_page: LoginPage instance
","1063","test_invalid_login[chromium]","tests","Wed Oct 29 00:31:50 UTC 2025","passed","Wed Oct 29 00:31:52 UTC 2025","","test_login","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","330","test_all_months_end_date_calculation[webkit-July-June]","tests","Wed Oct 29 00:33:26 UTC 2025","passed","Wed Oct 29 00:33:26 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Smoke test: Verify basic navigation works.

Critical test to ensure users can navigate between modules.
","3985","test_smoke_navigation_works[webkit]","tests","Wed Oct 29 00:33:04 UTC 2025","passed","Wed Oct 29 00:33:08 UTC 2025","TestNavigationHeaderSmoke","test_navigation_header","",""
"
Demo: Method chaining with selective highlighting.

Shows how to combine fluent API with strategic highlights for debugging.

Scenario:
    Given: User is on the login page
    When: User previews elements with highlights
    And: User executes login with method chaining
    Then: Login should succeed

Args:
    login_page: LoginPage instance
    config_service: Configuration service
","2494","test_method_chaining_with_highlight[chromium]","tests","Wed Oct 29 00:31:51 UTC 2025","passed","Wed Oct 29 00:31:53 UTC 2025","","test_login_demo","",""
"
Demo: Invalid login attempt with visual highlighting.

Shows how to use highlight() when debugging error scenarios.

Scenario:
    Given: User is on the login page
    When: User enters invalid credentials with highlights
    Then: Error message should be visible and highlighted

Args:
    login_page: LoginPage instance
","0","test_invalid_login_with_highlight[firefox]","tests","Wed Oct 29 00:29:45 UTC 2025","broken","Wed Oct 29 00:29:45 UTC 2025","","test_login_demo","",""
"
Smoke test: Round-trip navigation works.

Critical test to ensure users can navigate away and return.
","0","test_smoke_round_trip_navigation[firefox]","tests","Wed Oct 29 00:29:45 UTC 2025","broken","Wed Oct 29 00:29:45 UTC 2025","TestCrossModuleNavigationSmoke","test_cross_module_navigation","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","323","test_all_months_end_date_calculation[webkit-October-September]","tests","Wed Oct 29 00:33:36 UTC 2025","passed","Wed Oct 29 00:33:36 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test that NavigationHeader uses composition pattern correctly.

Verifies that the nav_header attribute is available on page objects
and works as expected via composition (not inheritance).
","0","test_navigation_header_composition_pattern[firefox]","tests","Wed Oct 29 00:29:45 UTC 2025","broken","Wed Oct 29 00:29:45 UTC 2025","TestNavigationHeaderIntegration","test_navigation_header","",""
"
Smoke test: Verify basic navigation works.

Critical test to ensure users can navigate between modules.
","2939","test_smoke_navigation_works[chromium]","tests","Wed Oct 29 00:32:43 UTC 2025","passed","Wed Oct 29 00:32:46 UTC 2025","TestNavigationHeaderSmoke","test_navigation_header","",""
"
Test navigation to Change Password page.

Verifies that clicking Change Password in the user dropdown
navigates to the password change page.
","736","test_change_password_navigation[chromium]","tests","Wed Oct 29 00:32:16 UTC 2025","passed","Wed Oct 29 00:32:17 UTC 2025","TestNavigationHeaderUserDropdown","test_navigation_header","",""
"
Test navigation to Dashboard.

Verifies that clicking Dashboard menu navigates to the main dashboard
and the URL changes accordingly.
","0","test_navigate_to_dashboard[firefox]","tests","Wed Oct 29 00:29:45 UTC 2025","broken","Wed Oct 29 00:29:45 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test multiple round trips between modules.

Verifies that navigating back and forth multiple times
works correctly without errors.
","0","test_multiple_round_trips[firefox]","tests","Wed Oct 29 00:29:44 UTC 2025","broken","Wed Oct 29 00:29:44 UTC 2025","TestRoundTripNavigation","test_cross_module_navigation","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","0","test_all_months_end_date_calculation[firefox-December-November]","tests","Wed Oct 29 00:29:45 UTC 2025","broken","Wed Oct 29 00:29:45 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test opening the user dropdown.

Verifies that the user dropdown can be opened and menu items
become visible.
","0","test_open_user_dropdown[firefox]","tests","Wed Oct 29 00:29:45 UTC 2025","broken","Wed Oct 29 00:29:45 UTC 2025","TestNavigationHeaderUserDropdown","test_navigation_header","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","0","test_all_months_end_date_calculation[firefox-September-August]","tests","Wed Oct 29 00:29:45 UTC 2025","broken","Wed Oct 29 00:29:45 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","166","test_all_months_end_date_calculation[chromium-October-September]","tests","Wed Oct 29 00:33:02 UTC 2025","passed","Wed Oct 29 00:33:02 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Verify all critical login page elements are visible on page load.

Scenario:
    Given: User is on the login page
    When: Page finishes loading
    Then: Username field should be visible
    And: Password field should be visible
    And: Login button should be visible
    And: Login logo should be visible

Args:
    login_page: LoginPage instance
","812","test_login_page_elements_visible[webkit]","tests","Wed Oct 29 00:31:23 UTC 2025","passed","Wed Oct 29 00:31:24 UTC 2025","","test_login","",""
"
Test admin configuration workflow.

Workflow:
1. Access admin panel
2. Configure system settings
3. Return to dashboard
4. Verify changes (navigate to relevant module)
","7352","test_admin_configuration_workflow[chromium]","tests","Wed Oct 29 00:29:53 UTC 2025","passed","Wed Oct 29 00:30:00 UTC 2025","TestCommonUserWorkflows","test_cross_module_navigation","",""
"
Test method chaining for fluent API.

Scenario:
    Given I am on the Leave Period configuration page
    When I use method chaining to configure leave period
    Then all methods should execute successfully
    And the configuration should be saved

This verifies that the fluent interface pattern works correctly.
","0","test_method_chaining[firefox]","tests","Wed Oct 29 00:29:45 UTC 2025","broken","Wed Oct 29 00:29:45 UTC 2025","TestLeavePeriodHappyPath","test_leave_period","",""
"
Test that URL changes correctly reflect navigation actions.

Verifies that each navigation action results in a unique URL
corresponding to the target module.
","0","test_url_changes_reflect_navigation[webkit]","tests","Wed Oct 29 00:30:50 UTC 2025","broken","Wed Oct 29 00:30:50 UTC 2025","TestNavigationConsistency","test_cross_module_navigation","",""
"
Verify user cannot login with empty username.

Scenario:
    Given: User is on the login page
    When: User enters only password (no username)
    And: User clicks the login button
    Then: User should remain on the login page

Args:
    login_page: LoginPage instance
","0","test_empty_username[firefox]","tests","Wed Oct 29 00:29:45 UTC 2025","broken","Wed Oct 29 00:29:45 UTC 2025","","test_login","",""
"
Test reset button restores previous values.

Scenario:
    Given I am on the Leave Period configuration page
    And I have configured a leave period
    When I change the start month and date
    And I click the Reset button
    Then the values should return to the previous state

This verifies that users can discard changes before saving.
","1116","test_reset_functionality[webkit]","tests","Wed Oct 29 00:32:31 UTC 2025","passed","Wed Oct 29 00:32:32 UTC 2025","TestLeavePeriodEdgeCases","test_leave_period","",""
"
Test navigation works correctly after page refresh.

Verifies that refreshing the page doesn't break navigation.
","6588","test_navigation_with_page_refresh[webkit]","tests","Wed Oct 29 00:31:12 UTC 2025","passed","Wed Oct 29 00:31:18 UTC 2025","TestNavigationPerformance","test_cross_module_navigation","",""
"
Configure leave period to start on April 1st (fiscal year).

Scenario:
    Given I am on the Leave Period configuration page
    When I select ""April"" as start month
    And I select ""01"" as start date
    Then the end date should be ""March 31""
    When I save the configuration
    Then I should see a success message

This tests a common fiscal year leave period configuration.
","1220","test_configure_leave_period_april_first[chromium]","tests","Wed Oct 29 00:31:29 UTC 2025","passed","Wed Oct 29 00:31:30 UTC 2025","TestLeavePeriodHappyPath","test_leave_period","",""
"
Smoke test: Verify main navigation menu is visible.

Critical test to ensure the navigation header renders correctly
after login.
","379","test_smoke_main_menu_visible[chromium]","tests","Wed Oct 29 00:32:31 UTC 2025","passed","Wed Oct 29 00:32:31 UTC 2025","TestNavigationHeaderSmoke","test_navigation_header","",""
"
Test navigating from Leave to Dashboard and back.

Verifies that returning to Leave module after visiting Dashboard
works correctly.
","14481","test_leave_to_dashboard_and_back[webkit]","tests","Wed Oct 29 00:29:57 UTC 2025","passed","Wed Oct 29 00:30:11 UTC 2025","TestRoundTripNavigation","test_cross_module_navigation","",""
"
Test admin configuration workflow.

Workflow:
1. Access admin panel
2. Configure system settings
3. Return to dashboard
4. Verify changes (navigate to relevant module)
","0","test_admin_configuration_workflow[firefox]","tests","Wed Oct 29 00:29:43 UTC 2025","broken","Wed Oct 29 00:29:43 UTC 2025","TestCommonUserWorkflows","test_cross_module_navigation","",""
"
Test performance review workflow.

Workflow:
1. View employee in PIM
2. Check employee performance
3. Review attendance (Time)
4. Check leave history
","0","test_performance_review_workflow[chromium]","tests","Wed Oct 29 00:30:10 UTC 2025","broken","Wed Oct 29 00:30:10 UTC 2025","TestCommonUserWorkflows","test_cross_module_navigation","",""
"
Test logout functionality.

Verifies that clicking logout redirects to login page and
the session is terminated.
","1970","test_logout_functionality[chromium]","tests","Wed Oct 29 00:32:15 UTC 2025","passed","Wed Oct 29 00:32:17 UTC 2025","TestNavigationHeaderUserDropdown","test_navigation_header","",""
"
Test navigation to Admin module.

Verifies that clicking Admin menu navigates to the Admin module
and the URL changes accordingly.
","0","test_navigate_to_admin[firefox]","tests","Wed Oct 29 00:29:45 UTC 2025","broken","Wed Oct 29 00:29:45 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test navigation works correctly after page refresh.

Verifies that refreshing the page doesn't break navigation.
","0","test_navigation_with_page_refresh[chromium]","tests","Wed Oct 29 00:30:52 UTC 2025","broken","Wed Oct 29 00:30:52 UTC 2025","TestNavigationPerformance","test_cross_module_navigation","",""
"
Test navigation to Recruitment module.

Verifies that clicking Recruitment menu navigates to the Recruitment
module and the URL changes accordingly.
","0","test_navigate_to_recruitment[firefox]","tests","Wed Oct 29 00:29:45 UTC 2025","broken","Wed Oct 29 00:29:45 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test navigation works after page interactions.

Verifies that performing actions on a page doesn't break
subsequent navigation.
","0","test_navigation_after_page_interaction[firefox]","tests","Wed Oct 29 00:29:45 UTC 2025","broken","Wed Oct 29 00:29:45 UTC 2025","TestNavigationPerformance","test_cross_module_navigation","",""
"
Demo: Login test with visual highlighting for debugging.

This test shows how to use Playwright's native highlight() during development
to visually identify which elements are being interacted with.

Scenario:
    Given: User is on the login page
    When: User enters valid credentials with visual highlights
    Then: User should be redirected to dashboard

Args:
    login_page: LoginPage instance
    config_service: Configuration service with credentials
","0","test_login_with_highlight_demo[firefox]","tests","Wed Oct 29 00:29:45 UTC 2025","broken","Wed Oct 29 00:29:45 UTC 2025","","test_login_demo","",""
"
Test PIM to Leave navigation workflow.

Common workflow: View employee in PIM, then assign leave.
","0","test_navigate_pim_to_leave_workflow[chromium]","tests","Wed Oct 29 00:30:55 UTC 2025","broken","Wed Oct 29 00:30:55 UTC 2025","TestSequentialNavigation","test_cross_module_navigation","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","269","test_all_months_end_date_calculation[webkit-April-March]","tests","Wed Oct 29 00:33:27 UTC 2025","passed","Wed Oct 29 00:33:28 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test navigation works after page interactions.

Verifies that performing actions on a page doesn't break
subsequent navigation.
","4779","test_navigation_after_page_interaction[webkit]","tests","Wed Oct 29 00:31:12 UTC 2025","passed","Wed Oct 29 00:31:17 UTC 2025","TestNavigationPerformance","test_cross_module_navigation","",""
"
Test navigation to Maintenance module.

Verifies that clicking Maintenance menu navigates to the Maintenance
module and the URL changes accordingly.
","0","test_navigate_to_maintenance[firefox]","tests","Wed Oct 29 00:29:45 UTC 2025","broken","Wed Oct 29 00:29:45 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test Leave to Time navigation workflow.

Common workflow: Check leave balance, then view timesheets.
","0","test_navigate_leave_to_time_workflow[webkit]","tests","Wed Oct 29 00:30:59 UTC 2025","broken","Wed Oct 29 00:30:59 UTC 2025","TestSequentialNavigation","test_cross_module_navigation","",""
"
Verify user dropdown menu items appear when opened.

Tests that clicking the user dropdown reveals all expected menu items
(Change Password, About, Support, Logout).
","0","test_user_dropdown_menu_items[firefox]","tests","Wed Oct 29 00:29:45 UTC 2025","broken","Wed Oct 29 00:29:45 UTC 2025","TestNavigationHeaderVisibility","test_navigation_header","",""
"
Test navigation to My Info module.

Verifies that clicking My Info menu navigates to the My Info module
and the URL changes accordingly.
","0","test_navigate_to_my_info[firefox]","tests","Wed Oct 29 00:29:45 UTC 2025","broken","Wed Oct 29 00:29:45 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Demo: Login test with visual highlighting for debugging.

This test shows how to use Playwright's native highlight() during development
to visually identify which elements are being interacted with.

Scenario:
    Given: User is on the login page
    When: User enters valid credentials with visual highlights
    Then: User should be redirected to dashboard

Args:
    login_page: LoginPage instance
    config_service: Configuration service with credentials
","4541","test_login_with_highlight_demo[webkit]","tests","Wed Oct 29 00:31:42 UTC 2025","passed","Wed Oct 29 00:31:47 UTC 2025","","test_login_demo","",""
"
Test that save button is enabled when page loads.

Scenario:
    Given I am on the Leave Period configuration page
    Then the Save button should be enabled
    And the Reset button should be enabled

This verifies the page loads in a ready state.
","14","test_save_button_enabled[chromium]","tests","Wed Oct 29 00:31:28 UTC 2025","passed","Wed Oct 29 00:31:28 UTC 2025","TestLeavePeriodValidation","test_leave_period","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","200","test_all_months_end_date_calculation[chromium-February-January]","tests","Wed Oct 29 00:32:42 UTC 2025","passed","Wed Oct 29 00:32:42 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Smoke test: Verify logout works.

Critical test to ensure users can log out of the application.
","1601","test_smoke_logout_works[webkit]","tests","Wed Oct 29 00:33:08 UTC 2025","passed","Wed Oct 29 00:33:09 UTC 2025","TestNavigationHeaderSmoke","test_navigation_header","",""
"
Verify current leave period is displayed on the page.

Scenario:
    Given I am on the Leave Period configuration page
    Then I should see the current leave period displayed
    And it should be in the format ""YYYY-MM-DD to YYYY-MM-DD""

This verifies that users can see the currently configured leave period.
","0","test_view_current_leave_period[firefox]","tests","Wed Oct 29 00:29:45 UTC 2025","broken","Wed Oct 29 00:29:45 UTC 2025","TestLeavePeriodHappyPath","test_leave_period","",""
"
Test navigation to Time module.

Verifies that clicking Time menu navigates to the Time module
and the URL changes accordingly.
","0","test_navigate_to_time[firefox]","tests","Wed Oct 29 00:29:45 UTC 2025","broken","Wed Oct 29 00:29:45 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test navigation to Buzz module.

Verifies that clicking Buzz menu navigates to the Buzz (social) module
and the URL changes accordingly.
","1064","test_navigate_to_buzz[webkit]","tests","Wed Oct 29 00:32:37 UTC 2025","passed","Wed Oct 29 00:32:38 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Smoke test: Verify user dropdown is accessible.

Critical test to ensure users can access account options.
","531","test_smoke_user_dropdown_accessible[webkit]","tests","Wed Oct 29 00:33:07 UTC 2025","passed","Wed Oct 29 00:33:07 UTC 2025","TestNavigationHeaderSmoke","test_navigation_header","",""
"
Test navigation to Recruitment module.

Verifies that clicking Recruitment menu navigates to the Recruitment
module and the URL changes accordingly.
","1190","test_navigate_to_recruitment[webkit]","tests","Wed Oct 29 00:32:19 UTC 2025","passed","Wed Oct 29 00:32:21 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test PIM to Leave navigation workflow.

Common workflow: View employee in PIM, then assign leave.
","0","test_navigate_pim_to_leave_workflow[webkit]","tests","Wed Oct 29 00:30:48 UTC 2025","broken","Wed Oct 29 00:30:48 UTC 2025","TestSequentialNavigation","test_cross_module_navigation","",""
"
Test typical employee self-service workflow.

Workflow:
1. View dashboard
2. Update personal info (My Info)
3. Apply for leave
4. Submit timesheet
","0","test_employee_self_service_workflow[webkit]","tests","Wed Oct 29 00:30:55 UTC 2025","broken","Wed Oct 29 00:30:55 UTC 2025","TestCommonUserWorkflows","test_cross_module_navigation","",""
"
Verify current leave period is displayed on the page.

Scenario:
    Given I am on the Leave Period configuration page
    Then I should see the current leave period displayed
    And it should be in the format ""YYYY-MM-DD to YYYY-MM-DD""

This verifies that users can see the currently configured leave period.
","10","test_view_current_leave_period[chromium]","tests","Wed Oct 29 00:31:39 UTC 2025","passed","Wed Oct 29 00:31:39 UTC 2025","TestLeavePeriodHappyPath","test_leave_period","",""
"
Test navigation through all main modules sequentially.

Simulates a user exploring different modules in the application,
verifying that each navigation works correctly.
","30167","test_navigate_through_all_main_modules[webkit]","tests","Wed Oct 29 00:29:57 UTC 2025","broken","Wed Oct 29 00:30:27 UTC 2025","TestSequentialNavigation","test_cross_module_navigation","",""
"
Verify user dropdown menu items appear when opened.

Tests that clicking the user dropdown reveals all expected menu items
(Change Password, About, Support, Logout).
","273","test_user_dropdown_menu_items[chromium]","tests","Wed Oct 29 00:31:58 UTC 2025","passed","Wed Oct 29 00:31:59 UTC 2025","TestNavigationHeaderVisibility","test_navigation_header","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","535","test_all_months_end_date_calculation[webkit-December-November]","tests","Wed Oct 29 00:33:37 UTC 2025","passed","Wed Oct 29 00:33:38 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","171","test_all_months_end_date_calculation[chromium-June-May]","tests","Wed Oct 29 00:32:48 UTC 2025","passed","Wed Oct 29 00:32:49 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test rapid sequential navigation doesn't cause errors.

Verifies that navigating quickly between modules doesn't
cause race conditions or errors.
","0","test_rapid_sequential_navigation[webkit]","tests","Wed Oct 29 00:30:52 UTC 2025","broken","Wed Oct 29 00:30:52 UTC 2025","TestNavigationPerformance","test_cross_module_navigation","",""
"
Smoke test: Basic cross-module navigation works.

Critical test to ensure users can navigate between modules.
","0","test_smoke_basic_cross_module_navigation[firefox]","tests","Wed Oct 29 00:29:43 UTC 2025","broken","Wed Oct 29 00:29:43 UTC 2025","TestCrossModuleNavigationSmoke","test_cross_module_navigation","",""
"
Test navigation to Leave Period from Leave List page.

Scenario:
    Given I am on the Leave List page
    When I click Configure dropdown
    And I click Leave Period menu item
    Then I should navigate to Leave Period configuration page
    And the page title should be ""Leave Period""

This verifies navigation integration within the Leave module.

TODO: Fix Configure dropdown locator in LeaveBasePage.
      Current locator: li.oxd-topbar-body-nav-tab:has-text('Configure')
      Issue: Element not clickable - may need more specific selector
","0","test_navigate_to_leave_period_from_leave_list[firefox]","tests","Wed Oct 29 00:29:45 UTC 2025","skipped","Wed Oct 29 00:29:45 UTC 2025","TestLeavePeriodIntegration","test_leave_period","",""
"
Smoke test: Verify basic navigation works.

Critical test to ensure users can navigate between modules.
","0","test_smoke_navigation_works[firefox]","tests","Wed Oct 29 00:29:45 UTC 2025","broken","Wed Oct 29 00:29:45 UTC 2025","TestNavigationHeaderSmoke","test_navigation_header","",""
"
Test performance review workflow.

Workflow:
1. View employee in PIM
2. Check employee performance
3. Review attendance (Time)
4. Check leave history
","0","test_performance_review_workflow[webkit]","tests","Wed Oct 29 00:30:17 UTC 2025","broken","Wed Oct 29 00:30:17 UTC 2025","TestCommonUserWorkflows","test_cross_module_navigation","",""
"
Verify user cannot login with empty username.

Scenario:
    Given: User is on the login page
    When: User enters only password (no username)
    And: User clicks the login button
    Then: User should remain on the login page

Args:
    login_page: LoginPage instance
","965","test_empty_username[webkit]","tests","Wed Oct 29 00:31:30 UTC 2025","passed","Wed Oct 29 00:31:31 UTC 2025","","test_login","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","167","test_all_months_end_date_calculation[chromium-May-April]","tests","Wed Oct 29 00:32:47 UTC 2025","passed","Wed Oct 29 00:32:47 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test Recruitment to Performance navigation workflow.

Common workflow: Recruit employee, then manage performance.
","4142","test_navigate_recruitment_to_performance_workflow[webkit]","tests","Wed Oct 29 00:31:15 UTC 2025","passed","Wed Oct 29 00:31:19 UTC 2025","TestSequentialNavigation","test_cross_module_navigation","",""
"
Verify user cannot login with empty username and password.

Scenario:
    Given: User is on the login page
    When: User clicks login button without entering credentials
    Then: User should remain on the login page
    And: URL should still contain ""auth/login""

Args:
    login_page: LoginPage instance
","0","test_empty_credentials[firefox]","tests","Wed Oct 29 00:29:45 UTC 2025","broken","Wed Oct 29 00:29:45 UTC 2025","","test_login","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","219","test_all_months_end_date_calculation[chromium-April-March]","tests","Wed Oct 29 00:32:54 UTC 2025","passed","Wed Oct 29 00:32:54 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test that URL changes correctly reflect navigation actions.

Verifies that each navigation action results in a unique URL
corresponding to the target module.
","0","test_url_changes_reflect_navigation[chromium]","tests","Wed Oct 29 00:30:42 UTC 2025","broken","Wed Oct 29 00:30:42 UTC 2025","TestNavigationConsistency","test_cross_module_navigation","",""
"
Smoke test: Verify main navigation menu is visible.

Critical test to ensure the navigation header renders correctly
after login.
","0","test_smoke_main_menu_visible[firefox]","tests","Wed Oct 29 00:29:45 UTC 2025","broken","Wed Oct 29 00:29:45 UTC 2025","TestNavigationHeaderSmoke","test_navigation_header","",""
"
Test end date calculation for all possible start months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year.

Args:
    month: Start month to test
    expected_end_month: Expected month in the end date
","0","test_all_months_end_date_calculation[firefox-November-October]","tests","Wed Oct 29 00:29:45 UTC 2025","broken","Wed Oct 29 00:29:45 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test that navigation header remains consistent across all modules.

Verifies that the same navigation options are available regardless
of which module the user is currently viewing.
","0","test_navigation_header_consistent_across_modules[webkit]","tests","Wed Oct 29 00:30:28 UTC 2025","broken","Wed Oct 29 00:30:28 UTC 2025","TestNavigationConsistency","test_cross_module_navigation","",""
"
Test navigation to Performance module.

Verifies that clicking Performance menu navigates to the Performance
module and the URL changes accordingly.
","1373","test_navigate_to_performance[chromium]","tests","Wed Oct 29 00:32:05 UTC 2025","passed","Wed Oct 29 00:32:06 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Smoke test: Basic cross-module navigation works.

Critical test to ensure users can navigate between modules.
","26560","test_smoke_basic_cross_module_navigation[chromium]","tests","Wed Oct 29 00:29:53 UTC 2025","broken","Wed Oct 29 00:30:19 UTC 2025","TestCrossModuleNavigationSmoke","test_cross_module_navigation","",""
"
Smoke test: Round-trip navigation works.

Critical test to ensure users can navigate away and return.
","0","test_smoke_round_trip_navigation[chromium]","tests","Wed Oct 29 00:30:40 UTC 2025","broken","Wed Oct 29 00:30:40 UTC 2025","TestCrossModuleNavigationSmoke","test_cross_module_navigation","",""
"
Test that Leave Period page maintains Leave module navigation.

Scenario:
    Given I am on the Leave Period configuration page
    Then I should see Leave module top bar
    And I should be able to navigate to other Leave pages

This verifies the Leave module top bar is available on Leave Period page.

Note:
    This test is skipped because the leave_period_page fixture navigates
    directly to the Leave Period URL, which doesn't load the full Leave
    module UI context. This is expected behavior for direct URL navigation.
    The test would pass if navigating via the UI (Configure dropdown),
    but that navigation method has locator issues.
","0","test_leave_period_maintains_leave_navigation[firefox]","tests","Wed Oct 29 00:29:45 UTC 2025","skipped","Wed Oct 29 00:29:45 UTC 2025","TestLeavePeriodIntegration","test_leave_period","",""
"
Test typical HR Manager workflow.

Workflow:
1. Check dashboard for quick stats
2. View employees in PIM
3. Check leave requests
4. Review recruitment pipeline
","0","test_hr_manager_workflow[chromium]","tests","Wed Oct 29 00:30:44 UTC 2025","broken","Wed Oct 29 00:30:44 UTC 2025","TestCommonUserWorkflows","test_cross_module_navigation","",""
"
Test Admin to PIM navigation workflow.

Common workflow: Admin creates user, then views in PIM.
","0","test_navigate_admin_to_pim_workflow[firefox]","tests","Wed Oct 29 00:29:44 UTC 2025","broken","Wed Oct 29 00:29:44 UTC 2025","TestSequentialNavigation","test_cross_module_navigation","",""
"
Test reset button restores previous values.

Scenario:
    Given I am on the Leave Period configuration page
    And I have configured a leave period
    When I change the start month and date
    And I click the Reset button
    Then the values should return to the previous state

This verifies that users can discard changes before saving.
","0","test_reset_functionality[firefox]","tests","Wed Oct 29 00:29:45 UTC 2025","broken","Wed Oct 29 00:29:45 UTC 2025","TestLeavePeriodEdgeCases","test_leave_period","",""
