"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
Test typical employee self-service workflow.

Workflow:
1. View dashboard
2. Update personal info (My Info)
3. Apply for leave
4. Submit timesheet
","8096","test_employee_self_service_workflow[webkit]","tests","Wed Oct 29 21:56:43 UTC 2025","passed","Wed Oct 29 21:56:51 UTC 2025","TestCommonUserWorkflows","test_cross_module_navigation","",""
"
Data-driven test for end date calculation across all 12 months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year, using JSON test data.

Scenario:
    Given I am on the Leave Period configuration page
    When I select a start month and date
    Then the end date should contain the expected month

Test data covers all 12 months with expected end date calculations.

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_month: Expected month in end date
","326","test_all_months_end_date_calculation[webkit-month_may]","tests","Wed Oct 29 21:59:05 UTC 2025","passed","Wed Oct 29 21:59:05 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test navigation works after page interactions.

Verifies that performing actions on a page doesn't break
subsequent navigation.
","3092","test_navigation_after_page_interaction[webkit]","tests","Wed Oct 29 21:56:42 UTC 2025","passed","Wed Oct 29 21:56:45 UTC 2025","TestNavigationPerformance","test_cross_module_navigation","",""
"
Test typical employee self-service workflow.

Workflow:
1. View dashboard
2. Update personal info (My Info)
3. Apply for leave
4. Submit timesheet
","5709","test_employee_self_service_workflow[chromium]","tests","Wed Oct 29 21:56:26 UTC 2025","passed","Wed Oct 29 21:56:32 UTC 2025","TestCommonUserWorkflows","test_cross_module_navigation","",""
"
Data-driven test for end date calculation across all 12 months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year, using JSON test data.

Scenario:
    Given I am on the Leave Period configuration page
    When I select a start month and date
    Then the end date should contain the expected month

Test data covers all 12 months with expected end date calculations.

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_month: Expected month in end date
","523","test_all_months_end_date_calculation[firefox-month_may]","tests","Wed Oct 29 21:59:39 UTC 2025","passed","Wed Oct 29 21:59:40 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Smoke test: Navigation header persists across modules.

Critical test to ensure navigation header doesn't disappear.
","7859","test_smoke_navigation_header_persistent[firefox]","tests","Wed Oct 29 21:56:03 UTC 2025","passed","Wed Oct 29 21:56:11 UTC 2025","TestCrossModuleNavigationSmoke","test_cross_module_navigation","",""
"
Test navigation to Admin module.

Verifies that clicking Admin menu navigates to the Admin module
and the URL changes accordingly.
","1649","test_navigate_to_admin[webkit]","tests","Wed Oct 29 21:57:32 UTC 2025","passed","Wed Oct 29 21:57:34 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test navigation works after page interactions.

Verifies that performing actions on a page doesn't break
subsequent navigation.
","2432","test_navigation_after_page_interaction[chromium]","tests","Wed Oct 29 21:56:23 UTC 2025","passed","Wed Oct 29 21:56:26 UTC 2025","TestNavigationPerformance","test_cross_module_navigation","",""
"
Verify error message is displayed when login fails with invalid credentials.

Scenario:
    Given: User is on the login page
    When: User enters invalid username and password
    And: User clicks the login button
    Then: Error message should be visible
    And: Error message should contain ""Invalid credentials""

Args:
    login_page: LoginPage instance
","1288","test_invalid_login[chromium]","tests","Wed Oct 29 21:56:53 UTC 2025","passed","Wed Oct 29 21:56:55 UTC 2025","","test_login","",""
"
Test that navigation header remains consistent across all modules.

Verifies that the same navigation options are available regardless
of which module the user is currently viewing.
","10541","test_navigation_header_consistent_across_modules[firefox]","tests","Wed Oct 29 21:56:23 UTC 2025","passed","Wed Oct 29 21:56:34 UTC 2025","TestNavigationConsistency","test_cross_module_navigation","",""
"
Data-driven test for edge case leave period configurations.

Scenario:
    Given I am on the Leave Period configuration page
    When I configure the leave period with edge case data
    Then the end date should be calculated correctly
    And the configuration should save successfully

Test data includes edge cases like:
- Last day of February (shorter month)
- Mid-month start dates
- Last day of 30-day months
- Last day of 31-day months

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_display: Expected end date display
    description: Test scenario description
","1616","test_edge_case_configurations[firefox-mid_month_june]","tests","Wed Oct 29 21:59:09 UTC 2025","passed","Wed Oct 29 21:59:11 UTC 2025","TestLeavePeriodEdgeCases","test_leave_period","",""
"
Test that save button is enabled when page loads.

Scenario:
    Given I am on the Leave Period configuration page
    Then the Save button should be enabled
    And the Reset button should be enabled

This verifies the page loads in a ready state.
","66","test_save_button_enabled[firefox]","tests","Wed Oct 29 21:57:04 UTC 2025","passed","Wed Oct 29 21:57:04 UTC 2025","TestLeavePeriodValidation","test_leave_period","",""
"
Test multiple round trips between modules.

Verifies that navigating back and forth multiple times
works correctly without errors.
","11799","test_multiple_round_trips[firefox]","tests","Wed Oct 29 21:56:00 UTC 2025","passed","Wed Oct 29 21:56:12 UTC 2025","TestRoundTripNavigation","test_cross_module_navigation","",""
"
Test navigation to Performance module.

Verifies that clicking Performance menu navigates to the Performance
module and the URL changes accordingly.
","1435","test_navigate_to_performance[firefox]","tests","Wed Oct 29 21:58:12 UTC 2025","passed","Wed Oct 29 21:58:13 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Data-driven test for end date calculation across all 12 months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year, using JSON test data.

Scenario:
    Given I am on the Leave Period configuration page
    When I select a start month and date
    Then the end date should contain the expected month

Test data covers all 12 months with expected end date calculations.

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_month: Expected month in end date
","159","test_all_months_end_date_calculation[chromium-month_may]","tests","Wed Oct 29 21:58:10 UTC 2025","passed","Wed Oct 29 21:58:11 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Data-driven test for happy path leave period configurations.

Scenario:
    Given I am on the Leave Period configuration page
    When I configure the leave period with test data
    Then the end date should match expected value
    When I save the configuration
    Then I should see a success message

Test data is loaded from JSON file for easy maintenance.
Each scenario includes: start_month, start_date, expected_end_display, description

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_display: Expected end date display
    description: Test scenario description
","1407","test_configure_leave_period_happy_path[webkit-fiscal_year_october]","tests","Wed Oct 29 21:58:52 UTC 2025","passed","Wed Oct 29 21:58:54 UTC 2025","TestLeavePeriodHappyPath","test_leave_period","",""
"
Data-driven test for end date calculation across all 12 months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year, using JSON test data.

Scenario:
    Given I am on the Leave Period configuration page
    When I select a start month and date
    Then the end date should contain the expected month

Test data covers all 12 months with expected end date calculations.

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_month: Expected month in end date
","293","test_all_months_end_date_calculation[firefox-month_october]","tests","Wed Oct 29 21:59:54 UTC 2025","passed","Wed Oct 29 21:59:55 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Verify error message is displayed when login fails with invalid credentials.

Scenario:
    Given: User is on the login page
    When: User enters invalid username and password
    And: User clicks the login button
    Then: Error message should be visible
    And: Error message should contain ""Invalid credentials""

Args:
    login_page: LoginPage instance
","1554","test_invalid_login[webkit]","tests","Wed Oct 29 21:57:19 UTC 2025","passed","Wed Oct 29 21:57:21 UTC 2025","","test_login","",""
"
Test Recruitment to Performance navigation workflow.

Common workflow: Recruit employee, then manage performance.
","3818","test_navigate_recruitment_to_performance_workflow[webkit]","tests","Wed Oct 29 21:56:35 UTC 2025","passed","Wed Oct 29 21:56:39 UTC 2025","TestSequentialNavigation","test_cross_module_navigation","",""
"
Data-driven test for happy path leave period configurations.

Scenario:
    Given I am on the Leave Period configuration page
    When I configure the leave period with test data
    Then the end date should match expected value
    When I save the configuration
    Then I should see a success message

Test data is loaded from JSON file for easy maintenance.
Each scenario includes: start_month, start_date, expected_end_display, description

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_display: Expected end date display
    description: Test scenario description
","1222","test_configure_leave_period_happy_path[chromium-fiscal_year_july]","tests","Wed Oct 29 21:57:54 UTC 2025","passed","Wed Oct 29 21:57:56 UTC 2025","TestLeavePeriodHappyPath","test_leave_period","",""
"
Test that end date updates when start date changes.

Scenario:
    Given I am on the Leave Period configuration page
    When I select different start months
    Then the end date should update dynamically for each selection

This verifies real-time calculation of end dates.
","552","test_end_date_updates_dynamically[chromium]","tests","Wed Oct 29 21:57:17 UTC 2025","passed","Wed Oct 29 21:57:17 UTC 2025","TestLeavePeriodValidation","test_leave_period","",""
"
Verify user cannot login with empty username and password.

Scenario:
    Given: User is on the login page
    When: User clicks login button without entering credentials
    Then: User should remain on the login page
    And: URL should still contain ""auth/login""

Args:
    login_page: LoginPage instance
","541","test_empty_credentials[firefox]","tests","Wed Oct 29 21:57:45 UTC 2025","passed","Wed Oct 29 21:57:46 UTC 2025","","test_login","",""
"
Data-driven test for end date calculation across all 12 months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year, using JSON test data.

Scenario:
    Given I am on the Leave Period configuration page
    When I select a start month and date
    Then the end date should contain the expected month

Test data covers all 12 months with expected end date calculations.

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_month: Expected month in end date
","306","test_all_months_end_date_calculation[webkit-month_october]","tests","Wed Oct 29 21:59:16 UTC 2025","passed","Wed Oct 29 21:59:16 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Smoke test: Verify user dropdown is accessible.

Critical test to ensure users can access account options.
","1262","test_smoke_user_dropdown_accessible[firefox]","tests","Wed Oct 29 21:58:56 UTC 2025","passed","Wed Oct 29 21:58:58 UTC 2025","TestNavigationHeaderSmoke","test_navigation_header","",""
"
Data-driven test for end date calculation across all 12 months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year, using JSON test data.

Scenario:
    Given I am on the Leave Period configuration page
    When I select a start month and date
    Then the end date should contain the expected month

Test data covers all 12 months with expected end date calculations.

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_month: Expected month in end date
","164","test_all_months_end_date_calculation[chromium-month_july]","tests","Wed Oct 29 21:58:17 UTC 2025","passed","Wed Oct 29 21:58:18 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Smoke test: Verify basic configure and save workflow.

Critical end-to-end test for the primary use case.
","1398","test_smoke_configure_and_save[firefox]","tests","Wed Oct 29 21:57:39 UTC 2025","passed","Wed Oct 29 21:57:40 UTC 2025","TestLeavePeriodSmoke","test_leave_period","",""
"
Test navigation to About page.

Verifies that clicking About in the user dropdown
opens the about dialog or page.
","1552","test_about_opening[firefox]","tests","Wed Oct 29 21:58:28 UTC 2025","passed","Wed Oct 29 21:58:30 UTC 2025","TestNavigationHeaderUserDropdown","test_navigation_header","",""
"
Verify current leave period is displayed on the page.

Scenario:
    Given I am on the Leave Period configuration page
    Then I should see the current leave period displayed
    And it should be in the format ""YYYY-MM-DD to YYYY-MM-DD""

This verifies that users can see the currently configured leave period.
","14","test_view_current_leave_period[chromium]","tests","Wed Oct 29 21:56:45 UTC 2025","passed","Wed Oct 29 21:56:45 UTC 2025","TestLeavePeriodHappyPath","test_leave_period","",""
"
Data-driven test for end date calculation across all 12 months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year, using JSON test data.

Scenario:
    Given I am on the Leave Period configuration page
    When I select a start month and date
    Then the end date should contain the expected month

Test data covers all 12 months with expected end date calculations.

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_month: Expected month in end date
","299","test_all_months_end_date_calculation[webkit-month_july]","tests","Wed Oct 29 21:59:08 UTC 2025","passed","Wed Oct 29 21:59:09 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Verify fluent API (method chaining) works correctly for login flow.

Scenario:
    Given: User is on the login page
    When: User chains enter_username, enter_password, and click_login methods
    Then: User should be redirected to dashboard (login successful)

Args:
    login_page: LoginPage instance
    config_service: Configuration service with valid credentials
","1972","test_method_chaining[webkit]","tests","Wed Oct 29 21:57:12 UTC 2025","passed","Wed Oct 29 21:57:14 UTC 2025","","test_login","",""
"
Demo: Invalid login attempt with visual highlighting.

Shows how to use highlight() when debugging error scenarios.

Scenario:
    Given: User is on the login page
    When: User enters invalid credentials with highlights
    Then: Error message should be visible and highlighted

Args:
    login_page: LoginPage instance
","3666","test_invalid_login_with_highlight[chromium]","tests","Wed Oct 29 21:56:58 UTC 2025","passed","Wed Oct 29 21:57:02 UTC 2025","","test_login_demo","",""
"
Test navigation to Directory module.

Verifies that clicking Directory menu navigates to the Directory
module and the URL changes accordingly.
","719","test_navigate_to_directory[chromium]","tests","Wed Oct 29 21:57:23 UTC 2025","passed","Wed Oct 29 21:57:24 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test navigation to Recruitment module.

Verifies that clicking Recruitment menu navigates to the Recruitment
module and the URL changes accordingly.
","1631","test_navigate_to_recruitment[firefox]","tests","Wed Oct 29 21:57:52 UTC 2025","passed","Wed Oct 29 21:57:53 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Verify current leave period is displayed on the page.

Scenario:
    Given I am on the Leave Period configuration page
    Then I should see the current leave period displayed
    And it should be in the format ""YYYY-MM-DD to YYYY-MM-DD""

This verifies that users can see the currently configured leave period.
","87","test_view_current_leave_period[firefox]","tests","Wed Oct 29 21:57:27 UTC 2025","passed","Wed Oct 29 21:57:27 UTC 2025","TestLeavePeriodHappyPath","test_leave_period","",""
"
Data-driven test for end date calculation across all 12 months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year, using JSON test data.

Scenario:
    Given I am on the Leave Period configuration page
    When I select a start month and date
    Then the end date should contain the expected month

Test data covers all 12 months with expected end date calculations.

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_month: Expected month in end date
","337","test_all_months_end_date_calculation[webkit-month_february]","tests","Wed Oct 29 21:58:46 UTC 2025","passed","Wed Oct 29 21:58:47 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Smoke test: Basic cross-module navigation works.

Critical test to ensure users can navigate between modules.
","4427","test_smoke_basic_cross_module_navigation[chromium]","tests","Wed Oct 29 21:55:46 UTC 2025","passed","Wed Oct 29 21:55:50 UTC 2025","TestCrossModuleNavigationSmoke","test_cross_module_navigation","",""
"
Test that navigation header remains consistent across all modules.

Verifies that the same navigation options are available regardless
of which module the user is currently viewing.
","9889","test_navigation_header_consistent_across_modules[webkit]","tests","Wed Oct 29 21:56:22 UTC 2025","passed","Wed Oct 29 21:56:32 UTC 2025","TestNavigationConsistency","test_cross_module_navigation","",""
"
Test navigation to Performance module.

Verifies that clicking Performance menu navigates to the Performance
module and the URL changes accordingly.
","1200","test_navigate_to_performance[chromium]","tests","Wed Oct 29 21:57:13 UTC 2025","passed","Wed Oct 29 21:57:14 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test round trip navigation with user dropdown interaction.

Verifies that user dropdown works correctly after navigating
between modules.
","6337","test_round_trip_with_user_dropdown[webkit]","tests","Wed Oct 29 21:56:17 UTC 2025","passed","Wed Oct 29 21:56:23 UTC 2025","TestRoundTripNavigation","test_cross_module_navigation","",""
"
Demo: Method chaining with selective highlighting.

Shows how to combine fluent API with strategic highlights for debugging.

Scenario:
    Given: User is on the login page
    When: User previews elements with highlights
    And: User executes login with method chaining
    Then: Login should succeed

Args:
    login_page: LoginPage instance
    config_service: Configuration service
","2716","test_method_chaining_with_highlight[firefox]","tests","Wed Oct 29 21:57:46 UTC 2025","passed","Wed Oct 29 21:57:49 UTC 2025","","test_login_demo","",""
"
Test navigation to Time module.

Verifies that clicking Time menu navigates to the Time module
and the URL changes accordingly.
","1365","test_navigate_to_time[webkit]","tests","Wed Oct 29 21:57:55 UTC 2025","passed","Wed Oct 29 21:57:57 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test that navigation doesn't depend on previous navigation state.

Verifies that each navigation action works independently,
regardless of navigation history.
","8641","test_navigation_state_independent[chromium]","tests","Wed Oct 29 21:56:22 UTC 2025","passed","Wed Oct 29 21:56:31 UTC 2025","TestNavigationConsistency","test_cross_module_navigation","",""
"
Verify user dropdown is visible and clickable.

Tests that the user dropdown button appears in the navigation header
and can be interacted with.
","366","test_user_dropdown_visible[chromium]","tests","Wed Oct 29 21:57:10 UTC 2025","passed","Wed Oct 29 21:57:11 UTC 2025","TestNavigationHeaderVisibility","test_navigation_header","",""
"
Test method chaining for fluent API.

Scenario:
    Given I am on the Leave Period configuration page
    When I use method chaining to configure leave period
    Then all methods should execute successfully
    And the configuration should be saved

This verifies that the fluent interface pattern works correctly.
","170","test_method_chaining[chromium]","tests","Wed Oct 29 21:56:52 UTC 2025","passed","Wed Oct 29 21:56:53 UTC 2025","TestLeavePeriodHappyPath","test_leave_period","",""
"
Test navigation works correctly after page refresh.

Verifies that refreshing the page doesn't break navigation.
","4671","test_navigation_with_page_refresh[chromium]","tests","Wed Oct 29 21:56:24 UTC 2025","passed","Wed Oct 29 21:56:29 UTC 2025","TestNavigationPerformance","test_cross_module_navigation","",""
"
Test that different page objects can use the same NavigationHeader.

Verifies that NavigationHeader is composable and can be used
across different page object instances.
","3806","test_multiple_page_objects_share_navigation[chromium]","tests","Wed Oct 29 21:57:42 UTC 2025","passed","Wed Oct 29 21:57:46 UTC 2025","TestNavigationHeaderIntegration","test_navigation_header","",""
"
Test that NavigationHeader uses composition pattern correctly.

Verifies that the nav_header attribute is available on page objects
and works as expected via composition (not inheritance).
","526","test_navigation_header_composition_pattern[firefox]","tests","Wed Oct 29 21:58:46 UTC 2025","passed","Wed Oct 29 21:58:46 UTC 2025","TestNavigationHeaderIntegration","test_navigation_header","",""
"
Data-driven test for happy path leave period configurations.

Scenario:
    Given I am on the Leave Period configuration page
    When I configure the leave period with test data
    Then the end date should match expected value
    When I save the configuration
    Then I should see a success message

Test data is loaded from JSON file for easy maintenance.
Each scenario includes: start_month, start_date, expected_end_display, description

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_display: Expected end date display
    description: Test scenario description
","1614","test_configure_leave_period_happy_path[firefox-calendar_year]","tests","Wed Oct 29 21:57:13 UTC 2025","passed","Wed Oct 29 21:57:14 UTC 2025","TestLeavePeriodHappyPath","test_leave_period","",""
"
Data-driven test for end date calculation across all 12 months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year, using JSON test data.

Scenario:
    Given I am on the Leave Period configuration page
    When I select a start month and date
    Then the end date should contain the expected month

Test data covers all 12 months with expected end date calculations.

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_month: Expected month in end date
","165","test_all_months_end_date_calculation[chromium-month_october]","tests","Wed Oct 29 21:58:19 UTC 2025","passed","Wed Oct 29 21:58:19 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test navigation to Performance module.

Verifies that clicking Performance menu navigates to the Performance
module and the URL changes accordingly.
","1601","test_navigate_to_performance[webkit]","tests","Wed Oct 29 21:57:46 UTC 2025","passed","Wed Oct 29 21:57:47 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test that navigation header remains consistent across all modules.

Verifies that the same navigation options are available regardless
of which module the user is currently viewing.
","6580","test_navigation_header_consistent_across_modules[chromium]","tests","Wed Oct 29 21:56:12 UTC 2025","passed","Wed Oct 29 21:56:18 UTC 2025","TestNavigationConsistency","test_cross_module_navigation","",""
"
Data-driven test for edge case leave period configurations.

Scenario:
    Given I am on the Leave Period configuration page
    When I configure the leave period with edge case data
    Then the end date should be calculated correctly
    And the configuration should save successfully

Test data includes edge cases like:
- Last day of February (shorter month)
- Mid-month start dates
- Last day of 30-day months
- Last day of 31-day months

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_display: Expected end date display
    description: Test scenario description
","1379","test_edge_case_configurations[firefox-last_day_december]","tests","Wed Oct 29 21:59:31 UTC 2025","passed","Wed Oct 29 21:59:32 UTC 2025","TestLeavePeriodEdgeCases","test_leave_period","",""
"
Test navigation to PIM module.

Verifies that clicking PIM menu navigates to the PIM module
and the URL changes accordingly.
","1965","test_navigate_to_pim[firefox]","tests","Wed Oct 29 21:57:59 UTC 2025","passed","Wed Oct 29 21:58:01 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Data-driven test for edge case leave period configurations.

Scenario:
    Given I am on the Leave Period configuration page
    When I configure the leave period with edge case data
    Then the end date should be calculated correctly
    And the configuration should save successfully

Test data includes edge cases like:
- Last day of February (shorter month)
- Mid-month start dates
- Last day of 30-day months
- Last day of 31-day months

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_display: Expected end date display
    description: Test scenario description
","1498","test_edge_case_configurations[webkit-february_last_day]","tests","Wed Oct 29 21:57:32 UTC 2025","passed","Wed Oct 29 21:57:34 UTC 2025","TestLeavePeriodEdgeCases","test_leave_period","",""
"
Data-driven test for end date calculation across all 12 months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year, using JSON test data.

Scenario:
    Given I am on the Leave Period configuration page
    When I select a start month and date
    Then the end date should contain the expected month

Test data covers all 12 months with expected end date calculations.

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_month: Expected month in end date
","237","test_all_months_end_date_calculation[webkit-month_november]","tests","Wed Oct 29 21:59:18 UTC 2025","passed","Wed Oct 29 21:59:18 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Data-driven test for happy path leave period configurations.

Scenario:
    Given I am on the Leave Period configuration page
    When I configure the leave period with test data
    Then the end date should match expected value
    When I save the configuration
    Then I should see a success message

Test data is loaded from JSON file for easy maintenance.
Each scenario includes: start_month, start_date, expected_end_display, description

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_display: Expected end date display
    description: Test scenario description
","1237","test_configure_leave_period_happy_path[chromium-calendar_year]","tests","Wed Oct 29 21:56:36 UTC 2025","passed","Wed Oct 29 21:56:38 UTC 2025","TestLeavePeriodHappyPath","test_leave_period","",""
"
Test navigation to My Info module.

Verifies that clicking My Info menu navigates to the My Info module
and the URL changes accordingly.
","967","test_navigate_to_my_info[chromium]","tests","Wed Oct 29 21:57:08 UTC 2025","passed","Wed Oct 29 21:57:09 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Data-driven test for happy path leave period configurations.

Scenario:
    Given I am on the Leave Period configuration page
    When I configure the leave period with test data
    Then the end date should match expected value
    When I save the configuration
    Then I should see a success message

Test data is loaded from JSON file for easy maintenance.
Each scenario includes: start_month, start_date, expected_end_display, description

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_display: Expected end date display
    description: Test scenario description
","1218","test_configure_leave_period_happy_path[chromium-fiscal_year_april]","tests","Wed Oct 29 21:57:53 UTC 2025","passed","Wed Oct 29 21:57:55 UTC 2025","TestLeavePeriodHappyPath","test_leave_period","",""
"
Verify fluent API (method chaining) works correctly for login flow.

Scenario:
    Given: User is on the login page
    When: User chains enter_username, enter_password, and click_login methods
    Then: User should be redirected to dashboard (login successful)

Args:
    login_page: LoginPage instance
    config_service: Configuration service with valid credentials
","1472","test_method_chaining[chromium]","tests","Wed Oct 29 21:56:49 UTC 2025","passed","Wed Oct 29 21:56:51 UTC 2025","","test_login","",""
"
Test navigation to Directory module.

Verifies that clicking Directory menu navigates to the Directory
module and the URL changes accordingly.
","1197","test_navigate_to_directory[webkit]","tests","Wed Oct 29 21:58:00 UTC 2025","passed","Wed Oct 29 21:58:01 UTC 2025","TestNavigationHeaderMainMenu","test_navigation_header","",""
"
Test rapid sequential navigation doesn't cause errors.

Verifies that navigating quickly between modules doesn't
cause race conditions or errors.
","10176","test_rapid_sequential_navigation[firefox]","tests","Wed Oct 29 21:56:29 UTC 2025","passed","Wed Oct 29 21:56:40 UTC 2025","TestNavigationPerformance","test_cross_module_navigation","",""
"
Test Recruitment to Performance navigation workflow.

Common workflow: Recruit employee, then manage performance.
","2623","test_navigate_recruitment_to_performance_workflow[chromium]","tests","Wed Oct 29 21:56:17 UTC 2025","passed","Wed Oct 29 21:56:20 UTC 2025","TestSequentialNavigation","test_cross_module_navigation","",""
"
Test opening the user dropdown.

Verifies that the user dropdown can be opened and menu items
become visible.
","326","test_open_user_dropdown[webkit]","tests","Wed Oct 29 21:58:07 UTC 2025","passed","Wed Oct 29 21:58:08 UTC 2025","TestNavigationHeaderUserDropdown","test_navigation_header","",""
"
Smoke test: Verify logout works.

Critical test to ensure users can log out of the application.
","1950","test_smoke_logout_works[webkit]","tests","Wed Oct 29 21:58:33 UTC 2025","passed","Wed Oct 29 21:58:35 UTC 2025","TestNavigationHeaderSmoke","test_navigation_header","",""
"
Verify user dropdown is visible and clickable.

Tests that the user dropdown button appears in the navigation header
and can be interacted with.
","957","test_user_dropdown_visible[firefox]","tests","Wed Oct 29 21:58:04 UTC 2025","passed","Wed Oct 29 21:58:05 UTC 2025","TestNavigationHeaderVisibility","test_navigation_header","",""
"
Test navigation through all main modules sequentially.

Simulates a user exploring different modules in the application,
verifying that each navigation works correctly.
","7622","test_navigate_through_all_main_modules[chromium]","tests","Wed Oct 29 21:55:46 UTC 2025","passed","Wed Oct 29 21:55:54 UTC 2025","TestSequentialNavigation","test_cross_module_navigation","",""
"
Test PIM to Leave navigation workflow.

Common workflow: View employee in PIM, then assign leave.
","5539","test_navigate_pim_to_leave_workflow[firefox]","tests","Wed Oct 29 21:56:20 UTC 2025","passed","Wed Oct 29 21:56:25 UTC 2025","TestSequentialNavigation","test_cross_module_navigation","",""
"
Test that navigation preserves application state correctly.

Verifies that navigating between modules using NavigationHeader
doesn't cause state loss or errors.
","4931","test_navigation_preserves_state[webkit]","tests","Wed Oct 29 21:58:22 UTC 2025","passed","Wed Oct 29 21:58:27 UTC 2025","TestNavigationHeaderIntegration","test_navigation_header","",""
"
Data-driven test for end date calculation across all 12 months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year, using JSON test data.

Scenario:
    Given I am on the Leave Period configuration page
    When I select a start month and date
    Then the end date should contain the expected month

Test data covers all 12 months with expected end date calculations.

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_month: Expected month in end date
","415","test_all_months_end_date_calculation[firefox-month_august]","tests","Wed Oct 29 21:59:46 UTC 2025","passed","Wed Oct 29 21:59:47 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Data-driven test for end date calculation across all 12 months.

This parametrized test verifies that the end date calculation
works correctly for every month of the year, using JSON test data.

Scenario:
    Given I am on the Leave Period configuration page
    When I select a start month and date
    Then the end date should contain the expected month

Test data covers all 12 months with expected end date calculations.

Args:
    start_month: Start month for leave period
    start_date: Start date for leave period
    expected_end_month: Expected month in end date
","225","test_all_months_end_date_calculation[firefox-month_november]","tests","Wed Oct 29 21:59:57 UTC 2025","passed","Wed Oct 29 21:59:57 UTC 2025","TestLeavePeriodMonthConfiguration","test_leave_period","",""
"
Test that navigation preserves application state correctly.

Verifies that navigating between modules using NavigationHeader
doesn't cause state loss or errors.
","3738","test_navigation_preserves_state[chromium]","tests","Wed Oct 29 21:57:38 UTC 2025","passed","Wed Oct 29 21:57:42 UTC 2025","TestNavigationHeaderIntegration","test_navigation_header","",""
